date,permno,ticker,prc,ret,vol
2016-09-02,93380,JKS,18.44,-0.00432,259052.0
2016-09-06,93380,JKS,18.53,0.004881,271024.0
2016-09-07,93380,JKS,18.38,-0.008095,268694.0
2016-09-08,93380,JKS,18.24,-0.007617,363264.0
2016-09-09,93380,JKS,17.93,-0.016996,522586.0
2016-09-12,93380,JKS,17.62,-0.017289,349300.0
2016-09-13,93380,JKS,16.69,-0.052781,595872.0
2016-09-14,93380,JKS,15.56,-0.067705,1024962.0
2016-09-15,93380,JKS,15.94,0.024422,694137.0
2016-09-16,93380,JKS,15.75,-0.01192,659544.0
2016-09-19,93380,JKS,15.34,-0.026032,487278.0
2016-09-20,93380,JKS,14.82,-0.033898,564366.0
2016-09-21,93380,JKS,14.55,-0.018219,668421.0
2016-09-22,93380,JKS,15.17,0.042612,416801.0
2016-09-23,93380,JKS,15.18,0.000659,527891.0
2016-09-26,93380,JKS,15.03,-0.009881,318162.0
2016-09-27,93380,JKS,15.49,0.030606,482526.0
2016-09-28,93380,JKS,15.77,0.018076,394292.0
2016-09-29,93380,JKS,16.5,0.04629,926781.0
2016-09-30,93380,JKS,15.8,-0.042424,424673.0
2016-10-03,93380,JKS,15.93,0.008228,339512.0
2016-10-04,93380,JKS,15.33,-0.037665,431705.0
2016-10-05,93380,JKS,16.72,0.090672,757283.0
2016-10-06,93380,JKS,16.89,0.010168,530168.0
2016-10-07,93380,JKS,16.09,-0.047365,318286.0
2016-10-10,93380,JKS,16.79,0.043505,493631.0
2016-10-11,93380,JKS,16.55,-0.014294,812531.0
2016-10-12,93380,JKS,16.55,0.0,431574.0
2016-10-13,93380,JKS,16.44,-0.006646,383885.0
2016-10-14,93380,JKS,16.4,-0.002433,398975.0
2016-10-17,93380,JKS,16.26,-0.008537,340739.0
2016-10-18,93380,JKS,16.48,0.01353,298413.0
2016-10-19,93380,JKS,17.0,0.031553,418803.0
2016-10-20,93380,JKS,17.16,0.009412,330194.0
2016-10-21,93380,JKS,17.02,-0.008158,239760.0
